page_id,url,img,name,cardType,color,hp,bloom,arts1_text,arts1_icons,arts1_tokkou,arts2_text,arts2_icons,arts2_tokkou,arts3_text,arts3_icons,arts3_tokkou,keyword1,keyword2,keywordEffect,baton,extra,rarity,number,product1,product2,product3,product4,product5,tag1,tag2,tag3,tag4,tag5,tag6
942,https://hololive-official-cardgame.com/cardlist/?id=942&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-080_C.png,夏色まつり,ホロメン,黄,180,1st,夏色応援団　30,◇,,戦え！ 血を血で洗え！　50,"◇,◇",,,,,,,,2,,C,hBP04-080,キュリアスユニバース,,,,,#JP,#1期生,#シューター,,,
1048,https://hololive-official-cardgame.com/cardlist/?id=1048&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-080_S.png,夏色まつり,ホロメン,黄,180,1st,夏色応援団　30,◇,,戦え！ 血を血で洗え！　50,"◇,◇",,,,,,,,2,,S,hBP04-080,キュリアスユニバース,,,,,#JP,#1期生,#シューター,,,
2178,https://hololive-official-cardgame.com/cardlist/?id=2178&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hWF01/hBP04-080_P.png,夏色まつり,ホロメン,黄,180,1st,夏色応援団　30,◇,,戦え！ 血を血で洗え！　50,"◇,◇",,,,,,,,2,,P,hBP04-080,hololive OFFICIAL CARD GAME ツインウエハース,,,,,#JP,#1期生,#シューター,,,
943,https://hololive-official-cardgame.com/cardlist/?id=943&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-081_U.png,夏色まつり,ホロメン,黄,120,1st,全力で歌うよッ！！　20,黄,,,,,,,,大好きな君に届くように,,自分のエールデッキから、黄エール1枚を公開し、このホロメンに送る。そしてエールデッキをシャッフルする。,1,,U,hBP04-081,キュリアスユニバース,,,,,#JP,#1期生,#シューター,,,
1049,https://hololive-official-cardgame.com/cardlist/?id=1049&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-081_S.png,夏色まつり,ホロメン,黄,120,1st,全力で歌うよッ！！　20,黄,,,,,,,,大好きな君に届くように,,自分のエールデッキから、黄エール1枚を公開し、このホロメンに送る。そしてエールデッキをシャッフルする。,1,,S,hBP04-081,キュリアスユニバース,,,,,#JP,#1期生,#シューター,,,
2033,https://hololive-official-cardgame.com/cardlist/?id=2033&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-081_P.png,夏色まつり,ホロメン,黄,120,1st,全力で歌うよッ！！　20,黄,,,,,,,,大好きな君に届くように,,自分のエールデッキから、黄エール1枚を公開し、このホロメンに送る。そしてエールデッキをシャッフルする。,1,,P,hBP04-081,PRカード,,,,,#JP,#1期生,#シューター,,,
944,https://hololive-official-cardgame.com/cardlist/?id=944&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-082_RR.png,夏色まつり,ホロメン,黄,180,2nd,"お気に入りみつけた　60+
このホロメンのエール1枚につき、このアーツ+20。",黄,白+50,,,,,,,レッツ ショッピング,,自分のステージの異なるカード名の#1期生を持つホロメン1人につき、サイコロを1回振れる:4以上が出た回数1回につき、自分のエールデッキの上から1枚をこのホロメンに送る。,2,,RR,hBP04-082,キュリアスユニバース,,,,,#JP,#1期生,#シューター,,,
1050,https://hololive-official-cardgame.com/cardlist/?id=1050&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-082_SR.png,夏色まつり,ホロメン,黄,180,2nd,"お気に入りみつけた　60+
このホロメンのエール1枚につき、このアーツ+20。",黄,白+50,,,,,,,レッツ ショッピング,,自分のステージの異なるカード名の#1期生を持つホロメン1人につき、サイコロを1回振れる:4以上が出た回数1回につき、自分のエールデッキの上から1枚をこのホロメンに送る。,2,,SR,hBP04-082,キュリアスユニバース,,,,,#JP,#1期生,#シューター,,,
1051,https://hololive-official-cardgame.com/cardlist/?id=1051&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-082_UR.png,夏色まつり,ホロメン,黄,180,2nd,"お気に入りみつけた　60+
このホロメンのエール1枚につき、このアーツ+20。",黄,白+50,,,,,,,レッツ ショッピング,,自分のステージの異なるカード名の#1期生を持つホロメン1人につき、サイコロを1回振れる:4以上が出た回数1回につき、自分のエールデッキの上から1枚をこのホロメンに送る。,2,,UR,hBP04-082,キュリアスユニバース,,,,,#JP,#1期生,#シューター,,,
945,https://hololive-official-cardgame.com/cardlist/?id=945&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-083_C.png,桃鈴ねね,ホロメン,黄,90,Debut,"こんねね～　10
自分のステージのホロメンが5人以下の時、自分のデッキから、#5期生を持つDebutホロメン1枚を公開し、ステージに出せる。そしてデッキをシャッフルする。",◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hBP04-083,キュリアスユニバース,,,,,#JP,#5期生,#歌,#絵,,
1409,https://hololive-official-cardgame.com/cardlist/?id=1409&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hPR/hBP04-083_P.png,桃鈴ねね,ホロメン,黄,90,Debut,"こんねね～　10
自分のステージのホロメンが5人以下の時、自分のデッキから、#5期生を持つDebutホロメン1枚を公開し、ステージに出せる。そしてデッキをシャッフルする。",◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,P,hBP04-083,PRカード,,,,,#JP,#5期生,#歌,#絵,,
1906,https://hololive-official-cardgame.com/cardlist/?id=1906&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP07/hBP04-083_02_C.png,桃鈴ねね,ホロメン,黄,90,Debut,"こんねね～　10
自分のステージのホロメンが5人以下の時、自分のデッキから、#5期生を持つDebutホロメン1枚を公開し、ステージに出せる。そしてデッキをシャッフルする。",◇,,,,,,,,,,,1,このホロメンはデッキに何枚でも入れられる,C,hBP04-083,ディーヴァフィーバー,,,,,#JP,#5期生,#歌,#絵,,
946,https://hololive-official-cardgame.com/cardlist/?id=946&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-084_C.png,桃鈴ねね,ホロメン,黄,190,1st,はぁ～ん　30,◇,,またねね　50,"黄,◇",,,,,,,,2,,C,hBP04-084,キュリアスユニバース,,,,,#JP,#5期生,#歌,#絵,,
1052,https://hololive-official-cardgame.com/cardlist/?id=1052&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-084_S.png,桃鈴ねね,ホロメン,黄,190,1st,はぁ～ん　30,◇,,またねね　50,"黄,◇",,,,,,,,2,,S,hBP04-084,キュリアスユニバース,,,,,#JP,#5期生,#歌,#絵,,
2179,https://hololive-official-cardgame.com/cardlist/?id=2179&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hWF01/hBP04-084_P.png,桃鈴ねね,ホロメン,黄,190,1st,はぁ～ん　30,◇,,またねね　50,"黄,◇",,,,,,,,2,,P,hBP04-084,hololive OFFICIAL CARD GAME ツインウエハース,,,,,#JP,#5期生,#歌,#絵,,
947,https://hololive-official-cardgame.com/cardlist/?id=947&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-085_U.png,桃鈴ねね,ホロメン,黄,130,1st,いっぱいがんばるぞい!!!!!　20,◇,,,,,,,,最高の気分!!!!!!!!!!!!!!,,自分のエールデッキから、自分のステージの#5期生を持つホロメン1人と同色のエール1枚を公開し、自分の#5期生を持つホロメンに送る。そしてエールデッキをシャッフルする。,1,,U,hBP04-085,キュリアスユニバース,,,,,#JP,#5期生,#歌,#絵,,
1053,https://hololive-official-cardgame.com/cardlist/?id=1053&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-085_S.png,桃鈴ねね,ホロメン,黄,130,1st,いっぱいがんばるぞい!!!!!　20,◇,,,,,,,,最高の気分!!!!!!!!!!!!!!,,自分のエールデッキから、自分のステージの#5期生を持つホロメン1人と同色のエール1枚を公開し、自分の#5期生を持つホロメンに送る。そしてエールデッキをシャッフルする。,1,,S,hBP04-085,キュリアスユニバース,,,,,#JP,#5期生,#歌,#絵,,
948,https://hololive-official-cardgame.com/cardlist/?id=948&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-086_RR.png,桃鈴ねね,ホロメン,黄,200,2nd,ハズバンドいっぱい　50,◇,白+50,"ギラギラパワー　50+
自分のアーカイブのエール1枚につき、このアーツ+20。ただし、数える枚数は5枚まで。","青,黄",白+50,,,,,,,2,,RR,hBP04-086,キュリアスユニバース,,,,,#JP,#5期生,#歌,#絵,,
1054,https://hololive-official-cardgame.com/cardlist/?id=1054&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-086_SR.png,桃鈴ねね,ホロメン,黄,200,2nd,ハズバンドいっぱい　50,◇,白+50,"ギラギラパワー　50+
自分のアーカイブのエール1枚につき、このアーツ+20。ただし、数える枚数は5枚まで。","青,黄",白+50,,,,,,,2,,SR,hBP04-086,キュリアスユニバース,,,,,#JP,#5期生,#歌,#絵,,
1055,https://hololive-official-cardgame.com/cardlist/?id=1055&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-086_UR.png,桃鈴ねね,ホロメン,黄,200,2nd,ハズバンドいっぱい　50,◇,白+50,"ギラギラパワー　50+
自分のアーカイブのエール1枚につき、このアーツ+20。ただし、数える枚数は5枚まで。","青,黄",白+50,,,,,,,2,,UR,hBP04-086,キュリアスユニバース,,,,,#JP,#5期生,#歌,#絵,,
949,https://hololive-official-cardgame.com/cardlist/?id=949&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-087_C.png,エリザベス・ローズ・ブラッドフレイム,ホロメン,◇,140,Spot,ERB　20,"◇,◇",,,,,,,,『緋色の女王』,,[コラボポジション限定]自分のDebutホロメンがセンターポジションで受けるダメージ-20。,1,このホロメンはBloomできない,C,hBP04-087,キュリアスユニバース,,,,,#EN,#Justice,#歌,,,
1056,https://hololive-official-cardgame.com/cardlist/?id=1056&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-087_S.png,エリザベス・ローズ・ブラッドフレイム,ホロメン,◇,140,Spot,ERB　20,"◇,◇",,,,,,,,『緋色の女王』,,[コラボポジション限定]自分のDebutホロメンがセンターポジションで受けるダメージ-20。,1,このホロメンはBloomできない,S,hBP04-087,キュリアスユニバース,,,,,#EN,#Justice,#歌,,,
950,https://hololive-official-cardgame.com/cardlist/?id=950&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-088_C.png,ジジ・ムリン,ホロメン,◇,130,Spot,怒らないでよ！　10,◇,,,,,,,,え？ でも面白かったじゃん！,,相手のターンで、このホロメンがダウンした時、自分のエールデッキの上から1枚を自分のホロメンに送る。,,このホロメンはBloomできない,C,hBP04-088,キュリアスユニバース,,,,,#EN,#Justice,,,,
1057,https://hololive-official-cardgame.com/cardlist/?id=1057&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-088_S.png,ジジ・ムリン,ホロメン,◇,130,Spot,怒らないでよ！　10,◇,,,,,,,,え？ でも面白かったじゃん！,,相手のターンで、このホロメンがダウンした時、自分のエールデッキの上から1枚を自分のホロメンに送る。,,このホロメンはBloomできない,S,hBP04-088,キュリアスユニバース,,,,,#EN,#Justice,,,,
1186,https://hololive-official-cardgame.com/cardlist/?id=1186&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP05/hBP05-008_U.png,白銀ノエル,ホロメン,白,100,Debut,楽しく！　20,◇,,,,,,,,まっするまっする,,[コラボポジション限定]自分の#3期生を持つDebutホロメンがセンターポジションで受けるダメージ-20。,1,,U,hBP05-008,エンチャントレガリア,,,,,#JP,#3期生,#お酒,,,
1290,https://hololive-official-cardgame.com/cardlist/?id=1290&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP05/hBP05-008_S.png,白銀ノエル,ホロメン,白,100,Debut,楽しく！　20,◇,,,,,,,,まっするまっする,,[コラボポジション限定]自分の#3期生を持つDebutホロメンがセンターポジションで受けるダメージ-20。,1,,S,hBP05-008,エンチャントレガリア,,,,,#JP,#3期生,#お酒,,,
1187,https://hololive-official-cardgame.com/cardlist/?id=1187&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP05/hBP05-009_C.png,白銀ノエル,ホロメン,白,90,Debut,夏の思い出　30,◇,,,,,,,,夏深し,,自分が後攻で最初のターンなら、自分のデッキから、1stホロメンの〈白銀ノエル〉1枚を公開し、手札に加える。そしてデッキをシャッフルする。,1,,C,hBP05-009,エンチャントレガリア,,,,,#JP,#3期生,#お酒,,,
1291,https://hololive-official-cardgame.com/cardlist/?id=1291&keyword=&attribute%5B0%5D=all&expansion_name=&card_kind%5B0%5D=%E3%83%9B%E3%83%AD%E3%83%A1%E3%83%B3&rare%5B0%5D=all&bloom_level%5B0%5D=all&parallel%5B0%5D=all&view=text,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP05/hBP05-009_S.png,白銀ノエル,ホロメン,白,90,Debut,夏の思い出　30,◇,,,,,,,,夏深し,,自分が後攻で最初のターンなら、自分のデッキから、1stホロメンの〈白銀ノエル〉1枚を公開し、手札に加える。そしてデッキをシャッフルする。,1,,S,hBP05-009,エンチャントレガリア,,,,,#JP,#3期生,#お酒,,,
